quantity_part,negro,gris,blanco,gris_2,rojo,azul,amarillo,beige,gris_3,marron,Cardboard/Paper,Cloth,Flexible Plastic,Metal,Plastic,Rubber,"Bars, Ladders and Fences",Baseplates,"Belville, Scala and Fabuland",Bricks,Bricks Curved,Bricks Round and Cones,Bricks Sloped,Bricks Special,Bricks Wedged,Containers,"Duplo, Quatro and Primo",Electronics,"Flags, Signs, Plastics and Cloth",HO Scale,"Hinges, Arms and Turntables",Large Buildable Figures,Magnets and Holders,Mechanical,Minidoll Heads,Minidoll Lower Body,Minidoll Upper Body,Minifig Accessories,Minifig Heads,Minifig Headwear,Minifig Lower Body,Minifig Upper Body,Minifigs,"Non-Buildable Figures (Duplo, Fabuland, etc)",Non-LEGO,Other,Panels,Plants and Animals,Plates,Plates Angled,Plates Round Curved and Dishes,Plates Special,Pneumatics,Projectiles / Launchers,Rock,Stickers,"String, Bands and Reels","Supports, Girders and Cranes",Technic Axles,Technic Beams,Technic Beams Special,Technic Bricks,Technic Bushes,Technic Connectors,Technic Gears,Technic Panels,Technic Pins,Technic Special,"Technic Steering, Suspension and Engine",Tiles,Tiles Round and Curved,Tiles Special,Tools,Transportation - Land,Transportation - Sea and Air,Tubes and Hoses,Wheels and Tyres,Windows and Doors,Windscreens and Fuselage,0
253,0.09881422924901186,0.08695652173913043,0.17391304347826086,0.05928853754940711,0.1422924901185771,0.03557312252964427,0.11462450592885376,0.023715415019762844,0.0,0.04743083003952569,0.0,0.0,0.0,0.0,0.9802371541501976,0.019762845849802372,0.03162055335968379,0.0,0.0,0.04743083003952569,0.003952569169960474,0.05138339920948617,0.05533596837944664,0.05928853754940711,0.0,0.003952569169960474,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11067193675889328,0.0,0.019762845849802372,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.007905138339920948,0.003952569169960474,0.14624505928853754,0.0,0.16205533596837945,0.11462450592885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.011857707509881422,0.0,0.0,0.043478260869565216,0.003952569169960474,0.015810276679841896,0.0,0.03557312252964427,0.0,0.0,0.04743083003952569,0.0,0.0,0
427,0.06323185011709602,0.13114754098360656,0.3231850117096019,0.12646370023419204,0.117096018735363,0.03981264637002342,0.02576112412177986,0.00702576112412178,0.0,0.0,0.0,0.0,0.0,0.0,0.9765807962529274,0.0234192037470726,0.00936768149882904,0.0,0.0,0.11007025761124122,0.03747072599531616,0.00468384074941452,0.06557377049180328,0.07494145199063232,0.0,0.0,0.0,0.0,0.00234192037470726,0.0,0.00936768149882904,0.0,0.0,0.0,0.0,0.0,0.0,0.01873536299765808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468384074941452,0.00468384074941452,0.16159250585480095,0.00702576112412178,0.07728337236533958,0.04215456674473068,0.0,0.0,0.0,0.00234192037470726,0.0,0.0,0.0,0.0,0.0,0.00468384074941452,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.12177985948477751,0.0,0.04215456674473068,0.0,0.02576112412177986,0.00936768149882904,0.0,0.0468384074941452,0.04918032786885246,0.00936768149882904,0
521,0.1401151631477927,0.1036468330134357,0.1746641074856046,0.11900191938579655,0.2092130518234165,0.06333973128598848,0.0710172744721689,0.005758157389635317,0.0,0.0,0.0,0.0,0.0,0.0,0.9769673704414588,0.023032629558541268,0.011516314779270634,0.0,0.0,0.09213051823416507,0.007677543186180422,0.0019193857965451055,0.09788867562380038,0.05566218809980806,0.015355086372360844,0.003838771593090211,0.0,0.0,0.0,0.0,0.019193857965451054,0.0,0.0,0.0,0.0,0.0,0.0,0.011516314779270634,0.0,0.0,0.0,0.0019193857965451055,0.0,0.0,0.0,0.0,0.04030710172744722,0.0,0.18809980806142035,0.02111324376199616,0.044145873320537425,0.09021113243761997,0.0,0.0,0.0,0.0019193857965451055,0.005758157389635317,0.0019193857965451055,0.003838771593090211,0.007677543186180422,0.0,0.026871401151631478,0.0,0.005758157389635317,0.0,0.0,0.030710172744721688,0.0,0.0,0.06525911708253358,0.009596928982725527,0.030710172744721688,0.0,0.01727447216890595,0.0019193857965451055,0.0,0.07677543186180422,0.003838771593090211,0.007677543186180422,0
193,0.06735751295336788,0.14507772020725387,0.2538860103626943,0.03626943005181347,0.22279792746113988,0.031088082901554404,0.06217616580310881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792746113989638,0.02072538860103627,0.0,0.0,0.0,0.07772020725388601,0.025906735751295335,0.010362694300518135,0.08290155440414508,0.031088082901554404,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.0051813471502590676,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.025906735751295335,0.0,0.23316062176165803,0.0051813471502590676,0.08290155440414508,0.10880829015544041,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09844559585492228,0.0051813471502590676,0.04145077720207254,0.0,0.04145077720207254,0.0,0.0,0.05181347150259067,0.010362694300518135,0.015544041450777202,0
208,0.14423076923076922,0.13942307692307693,0.2692307692307692,0.08173076923076923,0.038461538461538464,0.014423076923076924,0.057692307692307696,0.02403846153846154,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.9807692307692307,0.019230769230769232,0.009615384615384616,0.0,0.0,0.10096153846153846,0.057692307692307696,0.009615384615384616,0.09134615384615384,0.04326923076923077,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028846153846153848,0.014423076923076924,0.11538461538461539,0.004807692307692308,0.052884615384615384,0.11538461538461539,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.004807692307692308,0.0,0.0,0.03365384615384615,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.09615384615384616,0.0,0.057692307692307696,0.0,0.038461538461538464,0.009615384615384616,0.0,0.038461538461538464,0.009615384615384616,0.004807692307692308,0
204,0.27941176470588236,0.3235294117647059,0.07352941176470588,0.014705882352941176,0.09803921568627451,0.04411764705882353,0.03431372549019608,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.9362745098039216,0.06372549019607843,0.0196078431372549,0.0,0.0,0.05392156862745098,0.00980392156862745,0.029411764705882353,0.07352941176470588,0.014705882352941176,0.0,0.029411764705882353,0.0,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.05392156862745098,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.14215686274509803,0.00980392156862745,0.014705882352941176,0.14215686274509803,0.024509803921568627,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024509803921568627,0.03431372549019608,0.06862745098039216,0.0,0.049019607843137254,0.0,0.0,0.12745098039215685,0.0,0.004901960784313725,0
229,0.14410480349344978,0.27074235807860264,0.017467248908296942,0.22270742358078602,0.05240174672489083,0.039301310043668124,0.026200873362445413,0.026200873362445413,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.9694323144104804,0.03056768558951965,0.039301310043668124,0.0,0.0,0.021834061135371178,0.004366812227074236,0.1091703056768559,0.056768558951965066,0.048034934497816595,0.0,0.0,0.0,0.0,0.0,0.0,0.034934497816593885,0.0,0.0,0.0,0.0,0.0,0.0,0.026200873362445413,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.14847161572052403,0.0,0.034934497816593885,0.11790393013100436,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.0,0.14410480349344978,0.0,0.034934497816593885,0.0,0.039301310043668124,0.0,0.0,0.0611353711790393,0.008733624454148471,0.004366812227074236,0
217,0.08755760368663594,0.17511520737327188,0.22119815668202766,0.07373271889400922,0.06451612903225806,0.027649769585253458,0.12442396313364056,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.9631336405529954,0.03686635944700461,0.0,0.0,0.0,0.05069124423963134,0.059907834101382486,0.0,0.11059907834101383,0.06912442396313365,0.0,0.0,0.0,0.0,0.0,0.0,0.018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05069124423963134,0.0,0.2626728110599078,0.013824884792626729,0.041474654377880185,0.055299539170506916,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04608294930875576,0.0,0.027649769585253458,0.0,0.059907834101382486,0.0,0.0,0.08294930875576037,0.0,0.013824884792626729,0
95,0.16842105263157894,0.22105263157894736,0.14736842105263157,0.031578947368421054,0.06315789473684211,0.16842105263157894,0.010526315789473684,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.9578947368421052,0.042105263157894736,0.042105263157894736,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.12631578947368421,0.021052631578947368,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.2,0.0,0.021052631578947368,0.08421052631578947,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07368421052631578,0.0,0.0,0.06315789473684211,0.0,0.0,0.06315789473684211,0.0,0.021052631578947368,0.0,0.06315789473684211,0.0,0.0,0.08421052631578947,0.0,0.021052631578947368,0
124,0.13709677419354838,0.28225806451612906,0.11290322580645161,0.04838709677419355,0.03225806451612903,0.056451612903225805,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.008064516129032258,0.0,0.0,0.03225806451612903,0.016129032258064516,0.0,0.10483870967741936,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.3064516129032258,0.0,0.06451612903225806,0.08870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.04838709677419355,0.0,0.07258064516129033,0.0,0.0,0.12903225806451613,0.0,0.008064516129032258,0
311,0.16720257234726688,0.12540192926045016,0.08681672025723473,0.15755627009646303,0.05787781350482315,0.05787781350482315,0.03215434083601286,0.0,0.0,0.1189710610932476,0.0,0.0,0.0,0.0,0.977491961414791,0.022508038585209004,0.00964630225080386,0.0,0.0,0.03536977491961415,0.006430868167202572,0.03215434083601286,0.17363344051446947,0.10289389067524116,0.006430868167202572,0.006430868167202572,0.0,0.0,0.0,0.0,0.006430868167202572,0.0,0.0,0.0,0.0,0.0,0.0,0.02572347266881029,0.003215434083601286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00964630225080386,0.03215434083601286,0.21864951768488747,0.0,0.04501607717041801,0.0707395498392283,0.0,0.0,0.006430868167202572,0.003215434083601286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05787781350482315,0.0,0.01929260450160772,0.0,0.03858520900321544,0.0,0.0,0.0707395498392283,0.01607717041800643,0.003215434083601286,0
385,0.15324675324675324,0.09610389610389611,0.22337662337662337,0.18181818181818182,0.025974025974025976,0.2025974025974026,0.06233766233766234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961038961038961,0.03896103896103896,0.007792207792207792,0.0,0.0,0.08831168831168831,0.07792207792207792,0.015584415584415584,0.08051948051948052,0.08311688311688312,0.0,0.01038961038961039,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.015584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02077922077922078,0.0,0.16883116883116883,0.01038961038961039,0.033766233766233764,0.1038961038961039,0.007792207792207792,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0,0.0,0.005194805194805195,0.0,0.01818181818181818,0.015584415584415584,0.0,0.015584415584415584,0.0,0.04415584415584416,0.0,0.01038961038961039,0.025974025974025976,0.0,0.07792207792207792,0.04935064935064935,0.0025974025974025974,0
630,0.06984126984126984,0.09682539682539683,0.1761904761904762,0.12380952380952381,0.05714285714285714,0.14444444444444443,0.015873015873015872,0.009523809523809525,0.0,0.06507936507936508,0.0,0.0,0.0,0.0,0.9873015873015873,0.012698412698412698,0.01904761904761905,0.0,0.0,0.16031746031746033,0.007936507936507936,0.025396825396825397,0.08571428571428572,0.1126984126984127,0.0,0.012698412698412698,0.0,0.0,0.0015873015873015873,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.025396825396825397,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.023809523809523808,0.03015873015873016,0.1523809523809524,0.0031746031746031746,0.03015873015873016,0.06666666666666667,0.0,0.0,0.0,0.0015873015873015873,0.0,0.004761904761904762,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.012698412698412698,0.0,0.0,0.0761904761904762,0.012698412698412698,0.02857142857142857,0.0,0.01904761904761905,0.006349206349206349,0.0,0.025396825396825397,0.01904761904761905,0.0031746031746031746,0
315,0.12698412698412698,0.13015873015873017,0.1523809523809524,0.1492063492063492,0.047619047619047616,0.09523809523809523,0.022222222222222223,0.022222222222222223,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.9746031746031746,0.025396825396825397,0.015873015873015872,0.0,0.0,0.10793650793650794,0.02857142857142857,0.009523809523809525,0.10793650793650794,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.012698412698412698,0.012698412698412698,0.24444444444444444,0.0,0.0380952380952381,0.07936507936507936,0.0,0.0,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09206349206349207,0.0,0.047619047619047616,0.0,0.044444444444444446,0.0,0.0,0.050793650793650794,0.02857142857142857,0.006349206349206349,0
95,0.15789473684210525,0.17894736842105263,0.18947368421052632,0.06315789473684211,0.30526315789473685,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368421052631579,0.06315789473684211,0.0,0.0,0.0,0.010526315789473684,0.042105263157894736,0.0,0.11578947368421053,0.021052631578947368,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.0,0.21052631578947367,0.06315789473684211,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.010526315789473684,0.0,0.06315789473684211,0.010526315789473684,0.0,0.12631578947368421,0.0,0.021052631578947368,0
102,0.10784313725490197,0.11764705882352941,0.3627450980392157,0.18627450980392157,0.00980392156862745,0.11764705882352941,0.049019607843137254,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.9607843137254902,0.029411764705882353,0.0196078431372549,0.0,0.0,0.0392156862745098,0.0196078431372549,0.0,0.14705882352941177,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.0,0.1568627450980392,0.029411764705882353,0.00980392156862745,0.08823529411764706,0.0,0.0,0.0,0.00980392156862745,0.0196078431372549,0.0,0.00980392156862745,0.0,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.0,0.0196078431372549,0.0,0.00980392156862745,0.0392156862745098,0.0,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,0.0,0.058823529411764705,0.0,0.00980392156862745,0
38,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.18421052631578946,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
97,0.17525773195876287,0.0,0.20618556701030927,0.0,0.14432989690721648,0.061855670103092786,0.010309278350515464,0.020618556701030927,0.23711340206185566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020618556701030927,0.0,0.0,0.10309278350515463,0.0,0.030927835051546393,0.13402061855670103,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20618556701030927,0.041237113402061855,0.030927835051546393,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.07216494845360824,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
153,0.10457516339869281,0.0,0.058823529411764705,0.0,0.0,0.09803921568627451,0.0,0.1437908496732026,0.12418300653594772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026143790849673203,0.0,0.0,0.013071895424836602,0.0,0.06535947712418301,0.0784313725490196,0.0,0.06535947712418301,0.013071895424836602,0.0,0.0,0.026143790849673203,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.1830065359477124,0.10457516339869281,0.10457516339869281,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
153,0.10457516339869281,0.0,0.058823529411764705,0.0,0.0,0.09803921568627451,0.0,0.1437908496732026,0.12418300653594772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026143790849673203,0.0,0.0,0.013071895424836602,0.0,0.06535947712418301,0.0784313725490196,0.0,0.06535947712418301,0.013071895424836602,0.0,0.0,0.026143790849673203,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.1830065359477124,0.10457516339869281,0.10457516339869281,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
231,0.19913419913419914,0.0,0.0,0.0,0.030303030303030304,0.24242424242424243,0.008658008658008658,0.047619047619047616,0.2813852813852814,0.0,0.0,0.0,0.0,0.0,0.9826839826839827,0.017316017316017316,0.008658008658008658,0.0,0.0,0.07792207792207792,0.008658008658008658,0.05194805194805195,0.1645021645021645,0.06493506493506493,0.0,0.0,0.0,0.0,0.008658008658008658,0.0,0.08658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.2683982683982684,0.03463203463203463,0.047619047619047616,0.025974025974025976,0.0,0.008658008658008658,0.0,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.008658008658008658,0.008658008658008658,0.05627705627705628,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,6
202,0.28217821782178215,0.0,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.16831683168316833,0.25742574257425743,0.0,0.0,0.0,0.0,0.0,0.9801980198019802,0.019801980198019802,0.039603960396039604,0.0,0.0,0.22772277227722773,0.01485148514851485,0.04950495049504951,0.07425742574257425,0.054455445544554455,0.0,0.0,0.0,0.0,0.0,0.0,0.04950495049504951,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.009900990099009901,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024752475247524754,0.14356435643564355,0.0,0.07425742574257425,0.054455445544554455,0.0,0.0,0.0,0.0,0.0297029702970297,0.019801980198019802,0.0049504950495049506,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.01485148514851485,0.0,0.0,0.034653465346534656,0.0,0.034653465346534656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
689,0.4833091436865022,0.0,0.0,0.0,0.005805515239477504,0.005805515239477504,0.0,0.02902757619738752,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.9941944847605225,0.005805515239477504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01451378809869376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725689404934688,0.0,0.23367198838896952,0.1683599419448476,0.0,0.0,0.059506531204644414,0.19738751814223512,0.027576197387518143,0.011611030478955007,0.2597968069666183,0.005805515239477504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01451378809869376,0.0,0.0,0.0,6
640,0.209375,0.0,0.0,0.0,0.0,0.084375,0.0,0.075,0.2578125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021875,0.0,0.0,0.0453125,0.00625,0.0390625,0.1265625,0.0234375,0.0109375,0.009375,0.0,0.0,0.003125,0.0,0.103125,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0015625,0.1875,0.04375,0.0484375,0.096875,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0296875,0.015625,0.01875,0.0140625,0.0,0.0265625,0.0015625,0.0,0.03125,0.0,0.003125,0.0328125,0.003125,0.0125,0.0,0.009375,0.0,0.0,0.0015625,0.0,0.0,6
1059,0.1397544853635505,0.0,0.0066100094428706326,0.0,0.02077431539187913,0.09254013220018886,0.004721435316336166,0.02077431539187913,0.3692162417374882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0084985835694051,0.0,0.0,0.039660056657223795,0.025495750708215296,0.0113314447592068,0.05760151085930123,0.021718602455146365,0.018885741265344664,0.0,0.0,0.0,0.004721435316336166,0.0,0.05099150141643059,0.0,0.0,0.0,0.0,0.0,0.0,0.010387157695939566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019830028328611898,0.0,0.24362606232294617,0.08120868744098206,0.05193578847969783,0.061378659112370164,0.0,0.0,0.0,0.0,0.0009442870632672333,0.0,0.0084985835694051,0.0,0.015108593012275733,0.047214353163361665,0.003777148253068933,0.012275731822474031,0.0,0.0,0.11709159584513693,0.0,0.003777148253068933,0.04343720491029273,0.0,0.033050047214353166,0.0,0.0018885741265344666,0.003777148253068933,0.0018885741265344666,0.0,0.0,0.0,6
1054,0.13946869070208728,0.0,0.006641366223908918,0.0,0.020872865275142316,0.09108159392789374,0.004743833017077799,0.020872865275142316,0.3700189753320683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008538899430740038,0.0,0.0,0.03984819734345351,0.025616698292220113,0.011385199240986717,0.05787476280834915,0.021821631878557873,0.018975332068311195,0.0,0.0,0.0,0.004743833017077799,0.0,0.051233396584440226,0.0,0.0,0.0,0.0,0.0,0.0,0.010436432637571158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019924098671726755,0.0,0.24478178368121442,0.08159392789373814,0.04933586337760911,0.061669829222011384,0.0,0.0,0.0,0.0,0.0009487666034155598,0.0,0.008538899430740038,0.0,0.015180265654648957,0.04743833017077799,0.0028462998102466793,0.012333965844402278,0.0,0.0,0.11669829222011385,0.0,0.003795066413662239,0.04364326375711575,0.0,0.03320683111954459,0.0,0.0018975332068311196,0.003795066413662239,0.0018975332068311196,0.0,0.0,0.0,6
78,0.20512820512820512,0.0,0.3974358974358974,0.0,0.0,0.0,0.0,0.0641025641025641,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14102564102564102,0.0,0.11538461538461539,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.14102564102564102,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
